Id,PostId,PostNoticeTypeId,CreationDate,DeletionDate,ExpiryDate,Body,OwnerUserId,DeletionUserId
"999","113768","14","2017-11-25 17:03:36","2017-12-02 16:27:08","","","65208","65208"
"1000","113791","13","2017-11-27 23:33:26","2017-12-06 00:36:59","","","74837","-1"
"1001","96396","10","2017-11-28 11:38:39","2017-12-06 13:36:59","","Looking for design systems by UX designers not associated with an organization (e.g. Microsoft, Google, Apple, etc.).","27659","-1"
"1002","113947","3","2017-11-30 13:53:46","2018-03-27 12:55:57","","","3865","3865"
"1003","113761","11","2017-12-01 10:15:18","2017-12-07 14:04:29","","","65656","65656"
"1004","114025","3","2017-12-05 09:29:20","","","","3865",""
"1005","114099","11","2017-12-08 19:25:01","2017-12-16 20:32:19","","","110003","-1"
"1006","114119","11","2017-12-11 02:31:25","2017-12-19 03:41:32","","","7021","-1"
"1007","114204","1","2017-12-11 10:09:58","2018-03-27 12:55:25","","","3865","3865"
"1008","114268","3","2017-12-14 09:20:56","","","","3865",""
"1009","114384","3","2017-12-18 11:49:43","2018-03-27 12:54:24","","","3865","3865"
"1010","114452","3","2017-12-21 09:21:53","","","","3865",""
"1011","114469","3","2017-12-21 11:44:39","","","","3865",""
"1012","114403","13","2017-12-22 01:13:46","2017-12-30 02:23:36","","If there are no reliable references, any good references about tech debt that can be related to research debt will also be acceptable (with enough annotation and explanation ).","27659","-1"
"1013","114116","11","2017-12-22 01:33:02","2017-12-30 03:23:36","","","27659","-1"
"1014","89744","11","2017-12-28 15:03:47","2018-01-04 15:09:05","","","71100","71100"
"1015","114655","3","2018-01-02 13:12:09","","","","3865",""
"1016","114738","3","2018-01-05 16:34:13","","","","3865",""
"1017","114764","1","2018-01-07 16:35:06","","","","3865",""
"1018","38706","10","2018-01-10 02:52:06","2018-01-18 04:23:25","","Looking for recent changes or development to this question since it was from more than 3 years ago and that there are more testing done these days.","27659","-1"
"1019","114933","11","2018-01-23 00:09:49","2018-01-31 01:50:24","","","46454","-1"
"1020","112908","10","2018-01-23 08:03:35","2018-01-31 09:53:19","","","87503","-1"
"1021","115241","3","2018-01-24 13:28:44","2018-02-28 08:00:39","","","3865","3865"
"1022","115393","3","2018-01-30 13:31:29","","","","3865",""
"1023","115394","3","2018-01-30 13:48:14","2018-02-28 07:59:52","","","3865","3865"
"1024","115520","11","2018-02-05 11:40:28","2018-02-13 13:20:24","","","27536","-1"
"1025","115532","11","2018-02-05 12:51:34","2018-02-09 14:53:52","","","89931","89931"
"1026","115655","3","2018-02-08 12:08:28","","","","3865",""
"1027","115628","14","2018-02-08 20:26:18","2018-02-15 20:52:44","","Somebody that have to implement this kind of pattern or that have experience in ux/ui","109185","109185"
"1028","115736","3","2018-02-11 11:02:43","","","","3865",""
"1029","115802","3","2018-02-13 14:08:20","","","","3865",""
"1030","116228","3","2018-02-28 07:57:33","","","","3865",""
"1031","116157","11","2018-02-28 14:28:00","2018-03-08 15:45:33","","","98851","-1"
"1032","116189","12","2018-03-01 18:58:17","2018-03-05 22:31:59","","","54903","54903"
"1033","116347","3","2018-03-06 10:40:41","","","","3865",""
"1034","114947","11","2018-03-06 13:40:02","2018-03-13 13:02:55","","","98851","98851"
"1035","116486","1","2018-03-09 09:23:33","","","","3865",""
"1036","116492","3","2018-03-09 09:44:49","","","","3865",""
"1037","116512","3","2018-03-11 10:19:58","","","","3865",""
"1038","116684","3","2018-03-16 16:29:49","","","","3865",""
"1039","116782","3","2018-03-21 10:26:46","","","","3865",""
"1040","116925","3","2018-03-27 12:33:13","","","","3865",""
"1041","116607","11","2018-04-03 08:24:54","2018-04-11 01:14:02","","The purpose of the bounty is to consider the same question for designers and identify cases where it may be acceptable or less harmful for the users as well as getting some consensus on where the responsibility of the designer in making decisions about a design lies.","27659","27659"
"1042","117098","3","2018-04-04 09:08:03","","","","3865",""
"1043","117134","3","2018-04-05 13:35:09","","","","3865",""
"1044","117118","13","2018-04-09 05:34:11","2018-04-17 06:57:32","","","91465","-1"
"1045","117176","11","2018-04-09 17:25:15","2018-04-12 18:21:31","","","113957","113957"
"1046","117229","3","2018-04-10 08:20:53","2018-04-11 09:11:26","","","3865","3865"
"1047","117427","1","2018-04-18 14:17:52","","","","3865",""
"1048","117559","3","2018-04-24 09:08:50","","","","3865",""
"1049","117616","3","2018-04-25 09:04:38","","","","3865",""
"1050","117609","3","2018-04-25 09:51:42","","","","3865",""
"1051","116807","13","2018-04-27 14:12:37","2018-05-05 15:55:13","","Cite at least one source. A general idea of what the answer is exists in the comments.","54903","-1"
"1052","117719","11","2018-05-05 17:48:16","2018-05-11 13:12:18","","","77811","77811"
"1053","117067","11","2018-05-06 00:06:06","2018-05-14 01:13:58","","","27659","-1"
"1054","117825","13","2018-05-06 13:21:54","2018-05-11 10:49:48","","","110032","110032"
"1055","118077","3","2018-05-13 11:11:10","","","","3865",""
"1056","118501","3","2018-06-01 09:06:11","","","","3865",""
"1057","118535","11","2018-06-04 11:22:34","2018-06-11 11:50:28","","","25988","25988"
"1058","118607","11","2018-06-09 12:48:18","2018-06-17 14:23:56","","","98851","-1"
"1059","118762","3","2018-06-11 11:49:07","","","","3865",""
"1060","118732","11","2018-06-12 06:48:06","2018-06-19 06:04:58","","","69436","69436"
"1061","118801","3","2018-06-12 15:34:34","","","","3865",""
"1062","118865","1","2018-06-14 11:29:13","","","","3865",""
"1063","118681","11","2018-06-25 10:14:05","2018-07-02 05:27:38","","","97647","97647"
"1064","119044","3","2018-06-25 10:15:14","","","","3865",""
"1065","119011","11","2018-06-28 02:39:25","2018-07-06 04:30:05","","","95587","-1"
"1066","119242","3","2018-07-03 12:25:15","","","","3865",""
"1067","119380","3","2018-07-10 12:34:59","","","","4679",""
"1068","119378","13","2018-07-12 15:41:38","2018-07-17 16:15:54","","","113279","113279"
"1069","119538","3","2018-07-16 09:43:09","","","","3865",""
"1070","119615","3","2018-07-18 11:21:04","","","","3865",""
"1071","119899","13","2018-08-02 21:24:41","2018-08-10 22:46:49","","Looking for examples and references that illustrates solutions with ideal user experience.","27659","27659"
"1072","119937","11","2018-08-03 11:24:53","2018-08-08 05:51:08","","","105055","105055"
"1073","118717","13","2018-08-04 00:28:17","2018-08-12 00:30:34","","","27659","27659"
"1074","119691","13","2018-08-04 00:29:52","2018-08-12 02:01:15","","","27659","-1"
"1075","119957","11","2018-08-09 08:48:32","2018-08-17 10:01:11","","","117618","-1"
"1076","120206","11","2018-08-14 18:14:40","2018-08-22 20:01:45","","","67274","-1"
"1077","1351","10","2018-08-14 22:46:33","2018-08-23 00:01:01","","Worth seeing if there has been any updates since the question was last answered.","27659","-1"
"1078","119568","3","2018-08-16 12:32:47","","","","3865",""
"1079","120395","1","2018-08-20 15:38:53","","","","3865",""
"1080","120402","3","2018-08-21 09:02:58","","","","3865",""
"1081","16715","10","2018-08-23 22:12:40","2018-09-01 00:03:31","","This appears to be a common problem that should have a more up-to-date solution. Looking for new or updated answers that use current design systems or frameworks to solve the problem.","27659","-1"
"1082","120881","3","2018-09-11 14:52:26","","","","3865",""
"1083","120874","13","2018-09-14 12:50:04","2018-09-19 14:21:08","","","116952","116952"
